Date,Hour,NO2-ug-per-m3,Cars-Direction-1,Cars-Direction-2,Cars-Total,Day-Of-Week,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday,Sunday,January,February,March,April,May,June,July,August,September,October,November,December,SchoolHoliday,wind_meters_per_second,rain_millimeters,did_it_rain,air_temp_deg_c,relative_humidity_percent,e5,e10,diesel,Number of vessels
2019-01-09,13,88,492,517,1009,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.8,0.0,0,3.4,69.0,1.33,1.305125,1.20275,5
2019-01-09,14,91,447,542,989,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.9,0.0,0,3.2,70.0,1.31063934426229,1.2860491803278702,1.1780163934426202,4
2019-01-09,16,99,520,643,1163,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.9,0.0,0,3.0,67.0,1.3161676300578,1.29414450867052,1.20136994219653,2
2019-01-09,17,87,646,700,1346,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.3,0.0,0,2.7,68.0,1.28670491803279,1.2612131147541,1.18186885245902,5
2019-01-09,18,88,459,571,1030,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.9,0.0,0,2.9,68.0,1.28154901960784,1.25664705882353,1.15370588235294,5
2019-01-09,19,71,314,382,696,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.7,0.0,0,2.8,69.0,1.279,1.25566666666667,1.15066666666667,10
2019-01-09,20,65,202,237,439,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.7,0.0,0,2.6,70.0,1.28,1.2535,1.1445,9
2019-01-09,21,46,138,176,314,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.2,0.0,0,2.4,74.0,1.33379166666667,1.31045833333333,1.20775,8
2019-01-09,22,39,103,122,225,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.5,0.0,0,2.2,75.0,1.389,1.33471428571429,1.239,5
2019-01-10,4,66,12,16,28,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.1,0.0,0,1.3,77.0,1.439,1.419,1.2990000000000002,5
2019-01-10,12,93,463,464,927,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.1,0.0,0,1.5,86.0,1.31332098765432,1.2891234567901202,1.17665432098765,9
2019-01-10,13,87,431,496,927,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.6,0.0,0,1.7,82.0,1.3000112359550602,1.27394382022472,1.17416853932584,11
2019-01-10,14,79,501,539,1040,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.4,0.0,0,1.6,82.0,1.28807692307692,1.261,1.15084615384615,10
2019-01-10,17,93,645,741,1386,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.7,0.0,1,1.3,85.0,1.29318032786885,1.2657213114754098,1.17260655737705,5
2019-01-10,18,74,514,583,1097,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.2,0.0,1,1.5,87.0,1.27939215686275,1.25390196078431,1.1491960784313702,6
2019-01-10,19,41,293,477,770,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.0,0.0,1,1.4,90.0,1.26951724137931,1.2441724137931,1.14555172413793,6
2019-01-10,20,29,211,281,492,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.7,0.1,1,1.2,94.0,1.27233333333333,1.24233333333333,1.14233333333333,10
2019-01-10,21,23,149,163,312,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.1,0.2,1,1.1,95.0,1.33277777777778,1.3058888888888898,1.20433333333333,13
2019-01-10,22,16,99,114,213,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.5,0.1,1,1.3,96.0,1.359,1.339,1.22025,11
2019-01-11,4,29,10,10,20,5,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.0,0.0,0,5.3,100.0,1.439,1.419,1.2990000000000002,5
2019-01-11,5,61,34,31,65,5,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.4,0.0,1,5.8,99.0,1.3983548387096798,1.3740537634408605,1.26383870967742,6
2019-01-11,6,79,189,128,317,5,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.7,0.0,1,6.0,98.0,1.3598791208791203,1.33152747252747,1.24592307692308,4
2019-01-11,7,90,473,372,845,5,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.7,0.0,1,6.3,97.0,1.35614285714286,1.329,1.234,10
2019-01-11,8,81,757,519,1276,5,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.9,0.0,0,6.6,93.0,1.34411627906977,1.31667441860465,1.21574418604651,11
2019-01-11,9,71,457,395,852,5,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.4,0.0,1,6.6,96.0,1.3337321428571398,1.30783928571428,1.21364285714286,13
2019-01-11,10,73,480,363,843,5,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.8,0.1,1,6.8,93.0,1.32177486910995,1.2959109947644,1.20638219895288,9
2019-01-11,11,59,496,442,938,5,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.0,0.0,1,7.6,88.0,1.34241968911917,1.31734196891192,1.23547668393782,8
2019-01-11,12,77,559,563,1122,5,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.8,0.0,0,7.7,84.0,1.3261604938271598,1.30344444444444,1.21406172839506,10
2019-01-11,13,75,631,638,1269,5,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.3,0.0,0,7.1,82.0,1.3141572327044,1.2864213836478,1.20749056603774,8
2019-01-11,14,84,591,667,1258,5,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.0,0.0,0,7.0,81.0,1.2944,1.2686,1.1878,8
2019-01-11,15,94,544,670,1214,5,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.7,0.0,0,6.3,82.0,1.2873908045976998,1.2621034482758602,1.18118390804598,4
2019-01-11,17,82,528,590,1118,5,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.5,0.0,0,5.2,85.0,1.29322360248447,1.26825465838509,1.17862732919255,7
2019-01-11,18,77,443,474,917,5,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.0,0.0,0,4.8,84.0,1.28267346938775,1.25695918367347,1.16267346938776,7
2019-01-11,19,76,300,383,683,5,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.8,0.0,0,4.5,81.0,1.2762413793103402,1.2521034482758602,1.14934482758621,5
2019-01-11,20,57,214,230,444,5,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.3,0.0,0,3.9,82.0,1.2815,1.254,1.154,4
2019-01-11,21,44,148,154,302,5,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.8,0.0,0,3.8,84.0,1.33877777777778,1.3118888888888898,1.21366666666667,10
2019-01-11,22,42,121,127,248,5,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.8,0.0,0,3.8,84.0,1.409,1.349,1.269,13
2019-01-12,4,16,10,15,25,6,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.9,0.0,0,5.8,78.0,1.439,1.419,1.2990000000000002,2
2019-01-12,5,20,12,14,26,6,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.9,0.0,0,5.7,87.0,1.40252941176471,1.37747058823529,1.27852941176471,8
2019-01-12,6,17,62,48,110,6,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.3,0.1,1,5.5,96.0,1.3714576271186498,1.34722033898305,1.25383050847458,9
2019-01-12,7,22,57,58,115,6,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.7,0.1,1,5.6,94.0,1.33711881188119,1.31177227722772,1.2219702970297,10
2019-01-12,8,27,122,90,212,6,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.5,0.0,1,5.6,94.0,1.3296,1.3032,1.2072,7
2019-01-12,9,32,220,152,372,6,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.6,0.0,1,5.5,89.0,1.329,1.30379166666667,1.19441666666667,7
2019-01-12,10,24,319,250,569,6,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.2,0.0,1,5.7,89.0,1.32029032258064,1.29448387096774,1.19018279569892,2
2019-01-12,11,21,423,388,811,6,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.7,0.1,1,5.7,96.0,1.35891596638655,1.3326974789916002,1.23278151260504,3
2019-01-12,12,24,418,500,918,6,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.2,0.4,1,6.0,96.0,1.3314358974359,1.30707692307692,1.20579487179487,6
2019-01-12,13,31,446,447,893,6,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.8,0.6,1,6.6,94.0,1.33112121212121,1.30172727272727,1.20889898989899,8
2019-01-12,14,44,389,400,789,6,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.7,0.0,1,6.7,90.0,1.3103698630137,1.28530136986301,1.18982191780822,11
2019-01-12,15,47,344,414,758,6,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.7,0.0,1,6.3,87.0,1.30257142857143,1.27745238095238,1.1830476190476202,9
2019-01-12,16,37,341,408,749,6,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.5,0.1,1,6.2,90.0,1.33894444444444,1.31416666666667,1.21566666666667,5
2019-01-12,17,41,306,348,654,6,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.1,0.1,1,6.4,88.0,1.29554205607477,1.2701214953271,1.18984112149533,4
2019-01-12,18,49,331,348,679,6,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.9,1.4,1,6.1,92.0,1.28633333333333,1.26322222222222,1.16766666666667,2
2019-01-12,19,28,238,279,517,6,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.3,0.4,1,6.1,88.0,1.2798,1.255,1.1646,4
2019-01-12,20,28,179,171,350,6,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.6,0.2,1,5.5,90.0,1.284,1.259,1.164,8
2019-01-12,21,19,168,132,300,6,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.9,0.0,1,5.7,89.0,1.339,1.31310714285714,1.21471428571429,11
2019-01-12,22,19,88,108,196,6,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.1,0.0,0,5.2,89.0,1.389,1.33471428571429,1.21328571428571,13
2019-01-13,4,7,15,21,36,7,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,5.2,0.0,0,5.9,90.0,1.439,1.419,1.2990000000000002,2
2019-01-13,5,8,17,15,32,7,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,5.6,0.0,1,6.2,93.0,1.40479545454545,1.37990909090909,1.28502272727273,4
2019-01-13,6,6,37,40,77,7,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,6.3,0.4,1,6.3,94.0,1.36674509803922,1.34066666666667,1.25782352941177,8
2019-01-13,7,7,34,30,64,7,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,5.2,0.2,1,6.5,93.0,1.33486206896552,1.31003448275862,1.22555172413793,7
2019-01-13,8,10,39,43,82,7,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4.0,0.6,1,6.4,97.0,1.33303846153846,1.30803846153846,1.21630769230769,8
2019-01-13,9,14,71,48,119,7,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,5.2,0.2,1,6.8,96.0,1.3238275862068998,1.29348275862069,1.19624137931035,8
2019-01-13,10,19,176,170,346,7,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,5.8,0.3,1,7.6,96.0,1.3378764044943798,1.31293258426966,1.20540449438202,8
2019-01-13,11,21,223,252,475,7,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,7.3,0.0,1,8.1,95.0,1.36207189542484,1.33566666666667,1.22194117647059,8
2019-01-13,12,25,256,268,524,7,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,7.4,0.1,1,8.2,94.0,1.34576767676768,1.32112121212121,1.20485858585859,6
2019-01-13,13,27,334,295,629,7,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,7.6,0.0,1,8.5,88.0,1.3365,1.3093571428571398,1.19971428571429,5
2019-01-13,14,24,342,330,672,7,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,8.8,0.0,1,8.6,85.0,1.3214,1.2918,1.1802,6
2019-01-13,15,25,346,374,720,7,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,9.9,1.6,1,6.5,84.0,1.33017647058824,1.30645098039216,1.2003725490196102,5
2019-01-13,16,25,313,364,677,7,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,9.5,0.0,1,7.2,82.0,1.34906369426752,1.3256878980891698,1.20925477707006,5
2019-01-13,17,27,293,290,583,7,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,10.4,0.0,1,7.0,82.0,1.31255670103093,1.2865773195876298,1.1965257731958798,3
2019-01-13,18,35,306,305,611,7,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,11.1,0.0,1,7.0,80.0,1.28975,1.26075,1.17375,3
2019-01-13,19,27,197,206,403,7,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,11.0,0.0,1,6.8,81.0,1.28166666666667,1.25966666666667,1.15966666666667,7
2019-01-13,20,22,145,194,339,7,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,11.3,0.0,0,6.2,70.0,1.355,1.335,1.235,6
2019-01-13,21,15,110,149,259,7,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,10.6,0.0,0,5.1,69.0,1.3441851851851898,1.31492592592593,1.22418518518519,7
2019-01-13,22,16,55,74,129,7,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,10.6,0.0,0,4.7,68.0,1.409,1.35185714285714,1.269,8
2019-01-14,3,12,7,10,17,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.1,0.0,0,3.6,61.0,1.32697297297297,1.30237837837838,1.20602702702703,6
2019-01-14,4,24,7,12,19,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.5,0.0,1,2.4,71.0,1.439,1.419,1.2990000000000002,5
2019-01-14,5,64,44,40,84,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.0,0.0,0,2.1,66.0,1.40747058823529,1.38241176470588,1.28347058823529,10
2019-01-14,6,91,211,176,387,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.7,0.0,0,1.9,60.0,1.38355445544554,1.35484158415842,1.26810891089109,13
2019-01-14,7,81,547,388,935,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.9,0.0,0,0.9,71.0,1.37092307692308,1.34169230769231,1.26073076923077,15
2019-01-14,8,88,822,570,1392,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.9,0.0,0,1.1,70.0,1.35050943396226,1.32447169811321,1.24881132075472,12
2019-01-14,9,80,564,380,944,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.6,0.0,0,0.9,73.0,1.3494098360655702,1.32367213114754,1.2453934426229498,13
2019-01-14,10,71,473,434,907,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.1,0.0,0,1.5,67.0,1.34134042553191,1.31644680851064,1.2307021276595702,12
2019-01-14,11,64,472,446,918,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.9,0.0,0,1.7,66.0,1.37628,1.34724,1.26484,13
2019-01-14,12,73,452,488,940,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.9,0.0,0,2.6,60.0,1.35478512396694,1.33048760330578,1.24280165289256,12
2019-01-14,13,73,511,526,1037,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.4,0.0,0,2.5,60.0,1.3350377358490602,1.30937735849057,1.22428301886792,10
2019-01-14,14,83,485,538,1023,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.1,0.0,0,2.6,61.0,1.30694392523364,1.28199065420561,1.20395327102804,9
2019-01-14,15,91,554,515,1069,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.9,0.0,0,1.9,66.0,1.3044545454545402,1.28060839160839,1.2017972027972,4
2019-01-14,16,87,538,625,1163,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.3,0.0,0,1.8,65.0,1.32391525423729,1.29939548022599,1.21956497175141,7
2019-01-14,17,79,620,790,1410,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.6,0.0,0,1.4,66.0,1.30275,1.27517647058823,1.20591176470588,10
2019-01-14,18,66,466,610,1076,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.0,0.0,0,1.2,68.0,1.28854022988506,1.2641724137931,1.17911494252873,12
2019-01-14,19,52,327,470,797,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.4,0.0,0,2.0,66.0,1.2784594594594598,1.2550810810810802,1.1700810810810802,13
2019-01-14,20,42,254,275,529,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.1,0.0,0,1.9,66.0,1.27419230769231,1.24726923076923,1.1676538461538502,12
2019-01-14,21,34,136,142,278,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.2,0.0,0,1.6,70.0,1.31883050847458,1.29679661016949,1.21052542372881,11
2019-01-14,22,24,90,110,200,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.3,0.0,0,2.9,67.0,1.409,1.389,1.269,11
2019-01-15,4,13,11,12,23,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.2,0.0,1,4.6,78.0,1.3115,1.2915,1.194,3
2019-01-15,5,32,37,41,78,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.9,0.0,1,4.9,79.0,1.40240909090909,1.3778636363636398,1.28127272727273,8
2019-01-15,6,52,204,137,341,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.9,0.2,1,4.8,88.0,1.34761386138614,1.3229603960396,1.2457326732673302,6
2019-01-15,7,68,539,380,919,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.3,0.0,0,4.8,87.0,1.30652,1.28236,1.20548,6
2019-01-15,8,63,814,530,1344,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.3,0.0,0,5.4,87.0,1.3058918918918898,1.27940540540541,1.19224324324324,3
2019-01-15,9,53,551,413,964,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.5,0.0,0,5.7,88.0,1.29237662337662,1.26562337662338,1.17172727272727,6
2019-01-15,10,43,495,391,886,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.6,0.0,1,6.1,89.0,1.28582352941176,1.25852941176471,1.16452941176471,5
2019-01-15,11,36,478,478,956,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.9,0.1,1,6.5,92.0,1.32855056179775,1.30394382022472,1.2042808988763998,5
2019-01-15,12,36,452,485,937,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.1,0.2,1,6.6,94.0,1.30918518518519,1.28844444444444,1.18733333333333,7
2019-01-15,13,41,435,501,936,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.9,0.5,1,6.8,96.0,1.29178350515464,1.26652577319588,1.18322680412371,8
2019-01-15,14,45,453,560,1013,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.2,0.3,1,7.1,95.0,1.28160869565217,1.25584782608696,1.1684565217391298,9
2019-01-15,15,47,503,505,1008,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.8,0.1,1,7.2,95.0,1.27,1.24066666666667,1.16,8
2019-01-15,16,54,510,676,1186,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.4,0.1,1,7.3,93.0,1.3070588235294098,1.28647058823529,1.19329411764706,7
2019-01-15,17,48,646,725,1371,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.2,0.0,0,7.5,90.0,1.288875,1.263125,1.177375,8
2019-01-15,18,46,479,585,1064,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.7,0.0,0,7.3,92.0,1.2781803278688502,1.25113114754098,1.16834426229508,6
2019-01-15,19,32,330,453,783,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.9,0.0,1,7.2,92.0,1.269,1.24233333333333,1.15233333333333,7
2019-01-15,20,20,225,293,518,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.2,0.1,1,7.0,94.0,1.273,1.242,1.156,6
2019-01-15,21,22,139,148,287,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.1,0.0,1,7.1,96.0,1.33042857142857,1.30447619047619,1.21352380952381,5
2019-01-15,22,13,95,116,211,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.7,0.2,1,7.2,95.0,1.409,1.349,1.279,5
2019-01-16,4,15,13,9,22,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.8,0.0,0,7.0,87.0,1.419,1.399,1.2990000000000002,4
2019-01-16,5,22,40,33,73,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.8,0.0,0,6.9,88.0,1.39762745098039,1.36811764705882,1.27439215686275,7
2019-01-16,6,35,203,135,338,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.2,0.0,0,7.0,87.0,1.34286503067485,1.31765030674846,1.2469754601227,6
2019-01-16,7,45,513,364,877,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.0,0.0,0,7.0,89.0,1.2986875,1.27389583333333,1.19577083333333,3
2019-01-16,8,40,780,537,1317,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.8,0.0,0,7.2,87.0,1.29354545454546,1.2668787878787902,1.17778787878788,4
2019-01-16,9,34,516,391,907,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.5,0.0,0,7.5,86.0,1.28122222222222,1.25603703703704,1.16455555555556,2
2019-01-16,10,32,462,370,832,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.0,0.0,1,7.7,84.0,1.27617391304348,1.24747826086956,1.16508695652174,2
2019-01-16,11,28,486,430,916,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.9,0.0,1,7.8,83.0,1.31596078431373,1.28909803921569,1.20713725490196,6
2019-01-16,12,31,440,446,886,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.2,0.2,1,7.2,91.0,1.30386486486486,1.28048648648649,1.19143243243243,8
2019-01-16,13,32,476,518,994,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.5,0.3,1,7.1,95.0,1.292125,1.268375,1.18228125,9
2019-01-16,14,29,454,569,1023,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.9,0.2,1,7.0,95.0,1.26755421686747,1.24309638554217,1.18080722891566,6
2019-01-16,15,32,483,542,1025,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.1,0.4,1,6.9,93.0,1.25527906976744,1.22969767441861,1.1643488372093,6
2019-01-16,16,31,523,621,1144,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.2,0.3,1,6.5,93.0,1.28550273224044,1.26348087431694,1.20725136612022,7
2019-01-16,17,30,612,702,1314,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.4,0.2,1,6.0,94.0,1.27047540983607,1.2445737704918,1.17940983606558,5
2019-01-16,18,25,441,560,1001,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.7,0.2,1,5.8,94.0,1.26204347826087,1.23726086956522,1.16334782608696,5
2019-01-16,19,19,337,423,760,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.8,0.1,1,5.5,94.0,1.24775,1.224,1.154625,3
2019-01-16,20,15,197,275,472,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.6,0.3,1,5.3,94.0,1.25718181818182,1.23172727272727,1.159,4
2019-01-16,21,11,147,180,327,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.1,0.0,1,5.0,93.0,1.30654716981132,1.279,1.21069811320755,3
2019-01-16,22,10,95,129,224,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.1,0.7,1,4.7,93.0,1.409,1.389,1.279,5
2019-01-17,4,8,12,12,24,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.8,0.0,0,4.3,90.0,1.399,1.379,1.2990000000000002,7
2019-01-17,5,25,37,35,72,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.1,0.0,0,4.0,88.0,1.39684946236559,1.3686774193548403,1.27781720430108,8
2019-01-17,6,37,203,137,340,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.2,0.0,0,4.2,88.0,1.33085567010309,1.30570103092784,1.2413711340206202,6
